,Bldg #,Code,Building,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
189,,,3401 S Hope St,18.6,14.88,17.67,15.81,18.6,16.74,17.669,11.16,12.09,13.95,14.88,16.74,16.74,10.23,13.02,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.13,1.86,61.38,33.48,36.27,29.759,31.62,24.18,32.55,21.869999999999997,36.27,36.27,31.619999999999997,25.11,51.15,66.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,27324.40581342784,47440.79154915496,27116.41174866309,27666.246968950527,34227.79085438251,32002.068269134368,34017.80678902073,48228.82076804813,44666.66182336229,39396.80705138704,35282.26712754845,22734.2412692597,29688.735200242318,50378.63870509593,35124.48110071301,53881.99071257857,26167.974490759014,29198.905311623763,37107.94400434617,38811.75735937012,46800.311329532306,42654.57623079092,36943.4222942984,27442.24741446499,25389.81420395346,37934.392164737335,26661.39769058448,16622.073734240803,30476.35300005899,27974.807925184352,32925.3247312135,28124.43497482717,32273.43414870745,31308.069740139003,23444.01836385004,22511.157671885907,18491.445824678704,22731.409305767655,20407.158507033346,27158.57385390106,19332.17956126601,22138.5941449835,24174.00141803495,29009.226170029677,26559.577562040133,20058.83736794916,23324.924483062132,13376.025108663796
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,27324.40581342784,47440.79154915496,27116.41174866309,27666.246968950527,34227.79085438251,32002.068269134368,34017.80678902073,48228.82076804813,44666.66182336229,39396.80705138704,35282.26712754845,22734.2412692597,29688.735200242318,50378.63870509593,35124.48110071301,53881.99071257857,26167.974490759014,29198.905311623763,37107.94400434617,38811.75735937012,46800.311329532306,42654.57623079092,36943.4222942984,27442.24741446499,25389.81420395346,37934.392164737335,26661.39769058448,16622.073734240803,30476.35300005899,27974.807925184352,32925.3247312135,28124.43497482717,32273.43414870745,31308.069740139003,23444.01836385004,22511.157671885907,18491.445824678704,22731.409305767655,20407.158507033346,27158.57385390106,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,1. There are values in red towards end of 2021 that are missing values. I would recommend using estimated usages based from previous years ,,,,,,,,,,,,,,,,,,,,,,,,
